GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Europe,E7G_EU,E041N031T1,100000,4100000,3100000,1,X0041_Y0067
Equi7Grid,V14,Europe,E7G_EU,E041N030T1,100000,4100000,3000000,1,X0041_Y0068
Equi7Grid,V14,Europe,E7G_EU,E041N029T1,100000,4100000,2900000,1,X0041_Y0069
Equi7Grid,V14,Europe,E7G_EU,E041N028T1,100000,4100000,2800000,1,X0041_Y0070
Equi7Grid,V14,Europe,E7G_EU,E041N027T1,100000,4100000,2700000,1,X0041_Y0071
Equi7Grid,V14,Europe,E7G_EU,E041N026T1,100000,4100000,2600000,1,X0041_Y0072
Equi7Grid,V14,Europe,E7G_EU,E041N025T1,100000,4100000,2500000,1,X0041_Y0073
Equi7Grid,V14,Europe,E7G_EU,E041N024T1,100000,4100000,2400000,1,X0041_Y0074
Equi7Grid,V14,Europe,E7G_EU,E041N023T1,100000,4100000,2300000,1,X0041_Y0075
Equi7Grid,V14,Europe,E7G_EU,E041N022T1,100000,4100000,2200000,1,X0041_Y0076
Equi7Grid,V14,Europe,E7G_EU,E041N021T1,100000,4100000,2100000,1,X0041_Y0077
Equi7Grid,V14,Europe,E7G_EU,E041N020T1,100000,4100000,2000000,1,X0041_Y0078
Equi7Grid,V14,Europe,E7G_EU,E041N019T1,100000,4100000,1900000,1,X0041_Y0079
Equi7Grid,V14,Europe,E7G_EU,E041N018T1,100000,4100000,1800000,1,X0041_Y0080
Equi7Grid,V14,Europe,E7G_EU,E041N017T1,100000,4100000,1700000,1,X0041_Y0081
Equi7Grid,V14,Europe,E7G_EU,E041N016T1,100000,4100000,1600000,1,X0041_Y0082
Equi7Grid,V14,Europe,E7G_EU,E041N015T1,100000,4100000,1500000,1,X0041_Y0083
Equi7Grid,V14,Europe,E7G_EU,E041N014T1,100000,4100000,1400000,1,X0041_Y0084
Equi7Grid,V14,Europe,E7G_EU,E041N013T1,100000,4100000,1300000,1,X0041_Y0085
Equi7Grid,V14,Europe,E7G_EU,E041N012T1,100000,4100000,1200000,1,X0041_Y0086
Equi7Grid,V14,Europe,E7G_EU,E041N011T1,100000,4100000,1100000,1,X0041_Y0087
Equi7Grid,V14,Europe,E7G_EU,E041N009T1,100000,4100000,900000,1,X0041_Y0089
Equi7Grid,V14,Europe,E7G_EU,E041N008T1,100000,4100000,800000,1,X0041_Y0090
Equi7Grid,V14,Europe,E7G_EU,E042N035T1,100000,4200000,3500000,1,X0042_Y0063
Equi7Grid,V14,Europe,E7G_EU,E042N034T1,100000,4200000,3400000,1,X0042_Y0064
Equi7Grid,V14,Europe,E7G_EU,E042N030T1,100000,4200000,3000000,1,X0042_Y0068
Equi7Grid,V14,Europe,E7G_EU,E042N029T1,100000,4200000,2900000,1,X0042_Y0069
Equi7Grid,V14,Europe,E7G_EU,E042N028T1,100000,4200000,2800000,1,X0042_Y0070
Equi7Grid,V14,Europe,E7G_EU,E042N027T1,100000,4200000,2700000,1,X0042_Y0071
Equi7Grid,V14,Europe,E7G_EU,E042N026T1,100000,4200000,2600000,1,X0042_Y0072
Equi7Grid,V14,Europe,E7G_EU,E042N025T1,100000,4200000,2500000,1,X0042_Y0073
Equi7Grid,V14,Europe,E7G_EU,E042N024T1,100000,4200000,2400000,1,X0042_Y0074
Equi7Grid,V14,Europe,E7G_EU,E042N023T1,100000,4200000,2300000,1,X0042_Y0075
Equi7Grid,V14,Europe,E7G_EU,E042N022T1,100000,4200000,2200000,1,X0042_Y0076
Equi7Grid,V14,Europe,E7G_EU,E042N021T1,100000,4200000,2100000,1,X0042_Y0077
Equi7Grid,V14,Europe,E7G_EU,E042N020T1,100000,4200000,2000000,1,X0042_Y0078
Equi7Grid,V14,Europe,E7G_EU,E042N019T1,100000,4200000,1900000,1,X0042_Y0079
