GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Northamerica,E7G_NA,E057N072T1,100000,5700000,7200000,1,X0057_Y0026
Equi7Grid,V14,Northamerica,E7G_NA,E057N071T1,100000,5700000,7100000,1,X0057_Y0027
Equi7Grid,V14,Northamerica,E7G_NA,E057N070T1,100000,5700000,7000000,1,X0057_Y0028
Equi7Grid,V14,Northamerica,E7G_NA,E057N069T1,100000,5700000,6900000,1,X0057_Y0029
Equi7Grid,V14,Northamerica,E7G_NA,E057N068T1,100000,5700000,6800000,1,X0057_Y0030
Equi7Grid,V14,Northamerica,E7G_NA,E057N067T1,100000,5700000,6700000,1,X0057_Y0031
Equi7Grid,V14,Northamerica,E7G_NA,E057N066T1,100000,5700000,6600000,1,X0057_Y0032
Equi7Grid,V14,Northamerica,E7G_NA,E058N079T1,100000,5800000,7900000,1,X0058_Y0019
Equi7Grid,V14,Northamerica,E7G_NA,E058N078T1,100000,5800000,7800000,1,X0058_Y0020
Equi7Grid,V14,Northamerica,E7G_NA,E058N077T1,100000,5800000,7700000,1,X0058_Y0021
Equi7Grid,V14,Northamerica,E7G_NA,E058N076T1,100000,5800000,7600000,1,X0058_Y0022
Equi7Grid,V14,Northamerica,E7G_NA,E058N075T1,100000,5800000,7500000,1,X0058_Y0023
Equi7Grid,V14,Northamerica,E7G_NA,E058N074T1,100000,5800000,7400000,1,X0058_Y0024
Equi7Grid,V14,Northamerica,E7G_NA,E058N073T1,100000,5800000,7300000,1,X0058_Y0025
Equi7Grid,V14,Northamerica,E7G_NA,E058N072T1,100000,5800000,7200000,1,X0058_Y0026
Equi7Grid,V14,Northamerica,E7G_NA,E058N071T1,100000,5800000,7100000,1,X0058_Y0027
Equi7Grid,V14,Northamerica,E7G_NA,E058N070T1,100000,5800000,7000000,1,X0058_Y0028
Equi7Grid,V14,Northamerica,E7G_NA,E058N069T1,100000,5800000,6900000,1,X0058_Y0029
Equi7Grid,V14,Northamerica,E7G_NA,E058N068T1,100000,5800000,6800000,1,X0058_Y0030
