GRID,VERSION,ZONE,SHORTNAME,TILE,EXTENT,EASTINGLL,NORTHINGLL,COVERSLAND,wui_name
Equi7Grid,V14,Africa,E7G_AF,E020N070T1,100000,2000000,7000000,1,X0020_Y0028
Equi7Grid,V14,Africa,E7G_AF,E020N069T1,100000,2000000,6900000,1,X0020_Y0029
Equi7Grid,V14,Africa,E7G_AF,E020N068T1,100000,2000000,6800000,1,X0020_Y0030
Equi7Grid,V14,Africa,E7G_AF,E020N067T1,100000,2000000,6700000,1,X0020_Y0031
Equi7Grid,V14,Africa,E7G_AF,E020N066T1,100000,2000000,6600000,1,X0020_Y0032
Equi7Grid,V14,Africa,E7G_AF,E020N065T1,100000,2000000,6500000,1,X0020_Y0033
Equi7Grid,V14,Africa,E7G_AF,E020N064T1,100000,2000000,6400000,1,X0020_Y0034
Equi7Grid,V14,Africa,E7G_AF,E020N063T1,100000,2000000,6300000,1,X0020_Y0035
Equi7Grid,V14,Africa,E7G_AF,E020N062T1,100000,2000000,6200000,1,X0020_Y0036
Equi7Grid,V14,Africa,E7G_AF,E020N061T1,100000,2000000,6100000,1,X0020_Y0037
Equi7Grid,V14,Africa,E7G_AF,E020N060T1,100000,2000000,6000000,1,X0020_Y0038
Equi7Grid,V14,Africa,E7G_AF,E020N059T1,100000,2000000,5900000,1,X0020_Y0039
Equi7Grid,V14,Africa,E7G_AF,E020N058T1,100000,2000000,5800000,1,X0020_Y0040
Equi7Grid,V14,Africa,E7G_AF,E021N085T1,100000,2100000,8500000,1,X0021_Y0013
Equi7Grid,V14,Africa,E7G_AF,E021N084T1,100000,2100000,8400000,1,X0021_Y0014
Equi7Grid,V14,Africa,E7G_AF,E021N083T1,100000,2100000,8300000,1,X0021_Y0015
Equi7Grid,V14,Africa,E7G_AF,E021N082T1,100000,2100000,8200000,1,X0021_Y0016
Equi7Grid,V14,Africa,E7G_AF,E021N081T1,100000,2100000,8100000,1,X0021_Y0017
Equi7Grid,V14,Africa,E7G_AF,E021N080T1,100000,2100000,8000000,1,X0021_Y0018
Equi7Grid,V14,Africa,E7G_AF,E021N079T1,100000,2100000,7900000,1,X0021_Y0019
Equi7Grid,V14,Africa,E7G_AF,E021N078T1,100000,2100000,7800000,1,X0021_Y0020
Equi7Grid,V14,Africa,E7G_AF,E021N077T1,100000,2100000,7700000,1,X0021_Y0021
Equi7Grid,V14,Africa,E7G_AF,E021N076T1,100000,2100000,7600000,1,X0021_Y0022
Equi7Grid,V14,Africa,E7G_AF,E021N075T1,100000,2100000,7500000,1,X0021_Y0023
Equi7Grid,V14,Africa,E7G_AF,E021N074T1,100000,2100000,7400000,1,X0021_Y0024
Equi7Grid,V14,Africa,E7G_AF,E021N073T1,100000,2100000,7300000,1,X0021_Y0025
Equi7Grid,V14,Africa,E7G_AF,E021N072T1,100000,2100000,7200000,1,X0021_Y0026
Equi7Grid,V14,Africa,E7G_AF,E021N071T1,100000,2100000,7100000,1,X0021_Y0027
Equi7Grid,V14,Africa,E7G_AF,E021N070T1,100000,2100000,7000000,1,X0021_Y0028
Equi7Grid,V14,Africa,E7G_AF,E021N069T1,100000,2100000,6900000,1,X0021_Y0029
Equi7Grid,V14,Africa,E7G_AF,E021N068T1,100000,2100000,6800000,1,X0021_Y0030
Equi7Grid,V14,Africa,E7G_AF,E021N067T1,100000,2100000,6700000,1,X0021_Y0031
Equi7Grid,V14,Africa,E7G_AF,E021N066T1,100000,2100000,6600000,1,X0021_Y0032
Equi7Grid,V14,Africa,E7G_AF,E021N065T1,100000,2100000,6500000,1,X0021_Y0033
Equi7Grid,V14,Africa,E7G_AF,E021N064T1,100000,2100000,6400000,1,X0021_Y0034
Equi7Grid,V14,Africa,E7G_AF,E021N063T1,100000,2100000,6300000,1,X0021_Y0035
Equi7Grid,V14,Africa,E7G_AF,E021N062T1,100000,2100000,6200000,1,X0021_Y0036
Equi7Grid,V14,Africa,E7G_AF,E021N061T1,100000,2100000,6100000,1,X0021_Y0037
Equi7Grid,V14,Africa,E7G_AF,E021N060T1,100000,2100000,6000000,1,X0021_Y0038
Equi7Grid,V14,Africa,E7G_AF,E021N059T1,100000,2100000,5900000,1,X0021_Y0039
Equi7Grid,V14,Africa,E7G_AF,E021N058T1,100000,2100000,5800000,1,X0021_Y0040
Equi7Grid,V14,Africa,E7G_AF,E021N057T1,100000,2100000,5700000,1,X0021_Y0041
Equi7Grid,V14,Africa,E7G_AF,E022N084T1,100000,2200000,8400000,1,X0022_Y0014
Equi7Grid,V14,Africa,E7G_AF,E022N083T1,100000,2200000,8300000,1,X0022_Y0015
Equi7Grid,V14,Africa,E7G_AF,E022N082T1,100000,2200000,8200000,1,X0022_Y0016
Equi7Grid,V14,Africa,E7G_AF,E022N081T1,100000,2200000,8100000,1,X0022_Y0017
Equi7Grid,V14,Africa,E7G_AF,E022N080T1,100000,2200000,8000000,1,X0022_Y0018
Equi7Grid,V14,Africa,E7G_AF,E022N079T1,100000,2200000,7900000,1,X0022_Y0019
Equi7Grid,V14,Africa,E7G_AF,E022N078T1,100000,2200000,7800000,1,X0022_Y0020
Equi7Grid,V14,Africa,E7G_AF,E022N077T1,100000,2200000,7700000,1,X0022_Y0021
Equi7Grid,V14,Africa,E7G_AF,E022N076T1,100000,2200000,7600000,1,X0022_Y0022
Equi7Grid,V14,Africa,E7G_AF,E022N075T1,100000,2200000,7500000,1,X0022_Y0023
Equi7Grid,V14,Africa,E7G_AF,E022N074T1,100000,2200000,7400000,1,X0022_Y0024
Equi7Grid,V14,Africa,E7G_AF,E022N073T1,100000,2200000,7300000,1,X0022_Y0025
Equi7Grid,V14,Africa,E7G_AF,E022N072T1,100000,2200000,7200000,1,X0022_Y0026
Equi7Grid,V14,Africa,E7G_AF,E022N071T1,100000,2200000,7100000,1,X0022_Y0027
Equi7Grid,V14,Africa,E7G_AF,E022N070T1,100000,2200000,7000000,1,X0022_Y0028
Equi7Grid,V14,Africa,E7G_AF,E022N069T1,100000,2200000,6900000,1,X0022_Y0029
Equi7Grid,V14,Africa,E7G_AF,E022N068T1,100000,2200000,6800000,1,X0022_Y0030
